ID,text,labels
test_1489,ban Qurana is more deadly than,0.99887985
test_1490,Egypt Cairo Nightime scenes after the Eftar end of fasting during the Ramadan period By Harry Gruyaert 87 https,0.04400911
test_1492,I pray this Ramadan I change permanently,0.999273
test_1493,Happy Ramadan to all from the Ahmadiyya Muslim Jamaat Belize,0.9995715
test_1494,Drink some extra fluids and have some chicken some soup if possible turn on a funny movie like Monty Python u know some religious zealots making fools of themselves is always a hoot try to get some extra sleep take 2 doses of forkucovidroot call me in the morning,0.0011437954
test_1495,Republican senator says Chinese people shouldn t be allowed to study science in America in case they build weapons,0.003055233
test_1497,Na that neural network stuff is more on the machine learning end You mean on a hardware level for facial recognition,0.9988772
test_1501,Thread I am growing increasingly concerned about the hundreds of inmates that have been released from federal prisons and,0.0039632185
test_1502,The positive case of Bhubaneswar who was under treatment at AIIMS has recovered and tested negative for ,0.0003563997
test_1503,ai kobakawa beats my ass for my crimes,0.99939203
test_1505,Ten years is a long way away meanwhile I have no money for food,0.9992841
test_1506,Doctors I give up my time my energy even my life to save you from,0.6680614
test_1509,Google open sources framework based on 2 that reduces training costs by up to 80 SEED RL scales AI model training to thousands of machines pic twitter com Eg3V0v2Clx,0.00052438444
test_1512,THE BEST FRIENDS acerowtf ricardo vivas22 vicky gomez1402 ranulforojas Piscinada,0.0005813545
test_1513,Dallas Cowboys Ripped the doorknob off this draft NFL draft experts react to picks,0.0016979098
test_1515,MercyOfAllah Those who are medically fit to fast need to be educated about the importance of balanced nutritious diet moderate physical exercise adherence to the advised drugs,0.9989435
test_1516,Whose kid is that The packing of food is understandable For the seven years I was in lohana they hadly raised a hand on kids Are taking care of your child well,0.99777645
test_1520,It s Thank you for what you have done are doing and will when we open,0.0011058706
test_1521,They are doing sports together omg,0.9956481
test_1523,MercyOfAllah There is no better time to start making positive changes in our lives than this blessed month Every Ram,0.007814403
test_1524,74 MercyOfAllah Fasting with Iman faith and expectation Such type of intention leads to forgiveness by Allah SWT,0.9837944
test_1525,Stoicism in a time of pandemic how Marcus Aurelius can help,0.00046676976
test_1526,Centre doing good work India may emerge model country in fight against says Congress Adhir Ranjan Chow,0.0007326458
test_1527,Students L amp R of Ilambilole Secondary School in Iringa Region study at the weekend under the close watch of their mother with all institutions of learning across the country under mandatory closure in the wake of the global spread of  infections,0.9979373
test_1528,Unfortunately today another scene seems to be dominant in some parts of the Muslim world Here R,0.9875864
test_1529, Minister Asks Wealthy Nigerians To Support FG With Palliatives,0.0005781885
test_1530,council Start planning your Eid at home now Guidance has been published by on how to make the most out of,0.9982169
test_1531,There s a disturbing echo in Trump s response From eschewing pandemic preparedness and oversight to demand,0.002818249
test_1532,I ve run this picture through my deep learning facial recognition database multiple times and as expected an error occured each time This optical illusion is scientifically proven to be indeed a crazy optical illusion Crazy,0.99709845
test_1533, China Democrats Pelosi Obama Biden Bernie etc will NEVER deter us WATCH,0.9976548
test_1534,From Tychkowski Monday Musings on the  front,0.99902904
test_1535,And v knw y Pakitsan s missile FAILED CHEENI AUTOCLAVE which ws to be used in this missile ws confiscated by India,0.00044946515
test_1537,MercyOfAllah Ramadan is the month in which Allah Almighty opens His doors of mercy forgiveness and blessings upon Muslims This month is anxiously awaited by all the Muslims as they perform the duty of fasting in this month,0.99565697
test_1541,Riz Ahmed reveals he has lost two family members to,0.0008986571
test_1542,most cats incredibly photogenic my cat pic twitter com dGG4NvYb95,0.99928004
test_1544,C C JAVA PHP JavaScript Solidity Python Most used today Python,0.9468113
test_1546,The Big Winners of Sports Without Fans The Refs by ThisMorning,0.00036664266
test_1548,Saturday Night Live comedian Michael Che announced he will pay one month s rent for all 160 apartments in his late grandmothe,0.99460286
test_1549,Idg why you people keep posting other people s food pics it s so annoying seeing the same picture 18472 times with everyone claiming they made it,0.0005812058
test_1554,UMW Women s Tennis Ranks 15th in Final ITA Ranking,0.99931645
test_1555,Serial Mom Uncle Buck Kung Fu Hustle Monty Python and the Holy Grail The Life of Brian Defending Your Life and A Man Called Ove,0.0008050006
test_1557,iG Update Jenim Sports Bdudnejsnwjed im thinking wuv hahaah love,0.9994271
test_1559,Weekend heatwave coaxes Californians to the beach officials worry about enforcing social distancing,0.9992537
test_1560,Just out Hospital hotspots of airborne Infectivity unproven but many recommendations based on the findi,0.00042407226
test_1562,British Muslims remind each other to this Ramadan and protect lives,0.9992078
test_1563,Get your questions in for Irish rugby star To get involved just video your kids asking Simon a question the more ridiculous the better and WhatsApp it to 087 9180 180,0.9994671
test_1564,THEYRE SO FKING DUMBBBBB,0.0027436896
test_1566,Submit Quality original content done by us pay law Dm us,0.0018765944
test_1567,During the holy month of Ramadan TV channels should invite Islamic scholars and thinkers to educate people about the Spir,0.9992292
test_1568,Here s how your clients can show off their property while measures are in place We ve produced a guide on how to create the perfect video viewing Share this with your clients,0.0012696595
test_1569,best thing ive bought during,0.99935645
test_1570,If you re as stressed out as Trump and have obesity diabetes hypertension asthma or COPD making,0.00061252835
test_1571,We are mapping the outbreak across the world Here s everything you need to know about it,0.00046865945
test_1572,Check out my chat with awesome insight for sports bettors,0.00035789973
test_1575,For anyone who can help an unemployed father with a wife and 2 kids locked inside due to  in Greece to get some food and groceries for my family and pay power and water bills here s my gofunding campaing or my Thank you pic twitter com EzjBg2o20U,0.00041621784
test_1576,is a very important topic to understand especially for those who want to get into And I found this series of videos by on YouTube to be very useful,0.00037109823
test_1577,His Excellency to address the Press today April 27 at 4 o clock in the evening,0.9994173
test_1578,The Home Office has published a guidance for Tier 4 sponsors migrants and short term students on temporary concessions in,0.9991019
test_1580,Let us all stand together in solidarity against any attack on the frontline warriors fighting SI Harjeet Singh is a,0.99897337
test_1581,We watched Monty Python and the Holy Grail,0.9995358
test_1582,Shortlist for SVG Europe Women Award for Diversity in Sports TV Winners to be announced during as li,0.9995403
test_1583,Can the panel please discuss the children and teenagers who ve died from ,0.011448256
test_1586,One of the best moments in sports history this,0.99865097
test_1587,Ramadan Mubarak to all our Muslim brothers and sisters from all of us at M Net Cafe May Allah s blessings guidance and,0.00031067684
test_1588,We present No 26 of the 50 greatest Wisconsin sports moments of the past 50 years when Bud Selig s fight to bring baseball to Milwaukee paid off,0.9993249
test_1592,Meet Soph Falynn Buckley Favorite softball Memory winning states Favorite Athlete Derek Jeter Favorite sports team Yankees Role model parents and grandparents Favorite Food pizza Favorite Movie the notebook Favorite subject art Dream Job psychologist Fun Fact love to paint,0.99857557
test_1593,He s answered more questions from the press during this thing than Obama did in 8 years He s SOoo much better off the cuff than Obama ever was he had one network asking semi tough questions where the ENTIRE media is hostile to Trump Give me a break,0.0004085986
test_1595,My thoughts on this week s tournament in West Phoenix and three selections Retweets appreciated,0.00048891833
test_1600,Sucky thing about Ramadan is that my kitchen shift has extended till 5 am and I ve never wanted to burn the kitchen down to the ground more in my entire life,0.00026275738
test_1601,As and owners we can t allow ourselves to become paralysed for too long by this global crisis Here are 5 reasons why you should invest in your long term Full article,0.0023992748
test_1602,I should also add that the US CDC counts both confirmed and probable as deaths Thus if a perso,0.00054967846
test_1603,Israel must keep up significant testing and people need to be smart This is the alternative,0.9986198
test_1606,Meet who supported ogbodo of in the to She is a passionate amp Her communications skills with the community dwellers was great,0.00035332
test_1607,Still To Come w amp 810 820 830 Benoit 845 Jameis Lands In NOLA 888 546 4620 Text 82945 amp Tweet Where Tampa Bay talks Sports 95 3WDAE AM620,0.87024903
test_1608,Join us by 2 30 local time as we discuss on Channels TV,0.97708225
test_1609,i hold this POS responsible for every single senior citizen that dies in Florida Gov Ron DeSantis Says Florida Is God s Wai,0.00030037886
test_1610,update 5 00 PM by MoHWF 27 4 2020 Total Cases 2168,0.00042700025
test_1611,Exploratory Data Analysis EDA resources incl link to 40 page EDA eBook PDF See new book pic twitter com xEuk9aFwIX,0.019417195
test_1612,His friend stopped following him Apparently,0.999288
test_1613,Women We need more like Ramida She s a digital product designer and front end developer at the software company that,0.9990459
test_1614,Comment on the government s move to extend closure of schools by a month as the country combats the spread of,0.0020310024
test_1617,pug laptop sleeve for travel or staying at home by pic twitter com MRtSzpnXTg,0.0006933414
test_1618,It is definitely beyond my scope right now I m better at reading people than most so I can come up with some basic flags for the analysis portion but I still am pretty basic in my programming abilities for procedural generation and machine learning,0.69128513
test_1619,happy Ramadan to the Muslim barbz,0.00065178145
test_1620,BPASS directly simulates binary star systems and predicts the evolution of both stars in the system as they exchange mass Side note the models are awesome JJ is awesome the whole BPASS team is awesome And now they re python compatible via hoki Check them out,0.00087473774
test_1621,george70 To All our Health Workers all over the World We celebrate YOU All Ur Labor of Love will not go unrewarded Say a Wor,0.9989802
test_1622,With global shortages and pressure on supply chains we re producing 3D printed PPE for response in The We re using locally available materials and supporting local businesses like for effective response Full video,0.9993443
test_1624,MercyOfAllah It is essential since it helps us to clear our mind and cleanse our body Out of several the major 10 le,0.0006361269
test_1625,2 Allah said All the deeds of Adam s sons people are for them except fasting which is for Me and I will give the rewar,0.00048600702
test_1627,Emmanuel Macron And Bill Gates Held First New World Order Virtual Meeting To Mobilize All G7 And G20 Nations In ,0.8850662
test_1628,You can now contribute towards defeating at the click of a button is your on,0.997008
test_1631,Electronic skins and machine learning for intelligent soft robots,0.9994198
test_1632,I swear Lidl are doing more German food than ever right now I love it I managed to pick up a whole microwave currywurst ready meal cheese and bacon r sti apfelstrudel ice cream and a litre of beer with a huge stein no pickled herring and onion tho and I m heartbroken,0.99854726
test_1634,My perspective piece Racial Capitalism A Fundamental Cause of Novel  Pandemic Inequities in the Un,0.9994469
test_1636,Jungkook is unique pic twitter com k16VdeE1sn,0.00046032743
test_1639,Singapore is reaping the bitter reward of its racist govt policies on Yet another object lesson for rac,0.99911875
test_1641,Stfu u dumb islamophobic hoe,0.00038418476
test_1643,some development in Senegal the whole continent can tap into these n efficiently fight,0.00053592125
test_1646,Please ask about recreational sports The kids need it for their well being Their schools are cancelled so give the teachers salaries to the volunteer coaches,0.99566996
test_1648,Iss bhai ne kia pehna hoa hai What message is he trying to convey in Ramadan transmission,0.00049174554
test_1649,Full Metal Jacket Hard to fault Kubrick on his ingenuity as a director Old guard or not good shotwork is good shotwork That and everything Monty Python Even in 4k HD that animation style is more than solid,0.98265105
test_1650,Someone bid 240 000 to go on a double date with and,0.100053936
test_1652,Let me get this straight Healthy ppl of all ages are locked down to stop the spread to the elderly and,0.0029158634
test_1653,The Delivery Foods Americans Are Ordering More During Lockdown HuffPost Life,0.00056574616
test_1655,This is absolutely terrifying,0.0024097897
test_1657,In Montana 0 new cases today 1 deaths today 451 total cases 16 total deaths 53 active cases In the United States 21 758 new cases today 2 083 deaths today 1 057 523 total cases 61 349 total deaths 850 785 active cases,0.0006317671
test_1658,39 But he didn t just permit it though he knew from the DHHS Crimson Contagion simulation the NSC pandemic playbook an,0.99843985
test_1659,The top story on s Monday front page Gov Andrew M Cuomo offered up a broad outline for reopening a state economy d,0.00039654327
test_1660,Kenya Young Football Fans Caucus KYFF are raising signatures to compel Online and GoK through Ministry of Sports to sort out the football mess in Kenya,0.99914
test_1661,D23 It s that time of year again Ramadan Pull up challenge 2020 Going for 600 this year to raise funds for Donate,0.0039034996
test_1662,This essentially signifies that in Ramadan the devils and their advocates have a much more difficult job diverting tr,0.9995509
test_1663,Primetime Phil Jackson amp Dennis Rodman in show us the most important aspects of coaching,0.0072248355
test_1664,I don t understand how and why the FDA gave approval to all those unproven and unreliable tests What was the therapeutic hurry for those I understand the difference w r t actual possible treatments for ,0.0018573462
test_1665,Our paper Ethical limitations of algorithmic fairness solutions in health care machine learning in is now out anu thread1 6,0.00044884562
test_1666,Another thank you for the VERY generous donation from Shay O Rourke a family member of our very own Tha,0.00040513813
test_1667,My hottest mutual is interesting,0.9987556
test_1669,Training There is Life after  Lockdown Take your hustle to the next level with GTDS Mining courses in Health Safety amp,0.0009317958
test_1670,xxoo When came here it found a country with serious underlying conditions and it exploited them Chronic ills a corrupt,0.019404925
test_1671,any plans to reply Or generally ignoring Have something that s none related and still not being acknowledged,0.000671899
test_1672,This tweet is very revealing Says a lot about what we have become and the Trojan horse syndrome Read the thread,0.9979526
test_1674,Now meet one brave man 31 year old Emory medical student and Ph D candidate Sean Doyle Sean is a volunteer in one of,0.99551755
test_1677,is searching for Lead Machine Learning Engineer Recommenders in,0.0025559112
test_1678,We hold the phone and we cry CMSRU doc writes about caring for critically ill in age of,0.9992083
test_1679,Bengal CM Mamata Banerjee says We have taken a decision if a person is tested positive for  and he has provision to isolate himself at his residence the person can home quarantine himself Lakhs amp lakhs of people can t be quarantined govt has its own limit she added,0.9994874
test_1681,Non Stop Music You love music We love music That s why we re playing it NON STOP on The Cat Radio until April 30 2020 at 10 00AM,0.9987447
test_1683,99 Muslims are motivated to increase their generosity during this month MercyOfAllah,0.9975383
test_1684,MercyOfAllah Of the typical foods cooked in Ramadan I remember having pakoras kebabs samosas as snacks followed,0.9934437
test_1685,Read Trump Signs Relief Bill with 310 Billion More for Small Businesses via,0.99940836
test_1687,A DIY 10 bit Relay Adder When it comes to understanding computers sometimes it s best to get a good understanding of the basics How is data stored How does the machine process this information In order to answer these questions a bit more and start learning programming,0.0007844358
test_1688,Carra amp Neville were asked by Sky Sports to choose their Top 10 world football draft picks The only rule was that the,0.99944836
test_1690,PHOTOS Discarded gloves become the latest thing people litter during  pandemic,0.9992029
test_1692,MercyOfAllah Oh no soul doth Allah Place a burden greater than it can bear It gets every good it earns and it suffer,0.03100786
test_1696,Came across this incredibly well articulated post about on Facebook and couldn t help but to share it Dr Abdu Sha,0.00047339362
test_1697,Food stuff for Ramadan and other things,0.65443885
test_1698,India s fight against requires its people to switch off socializing and turn on distancing for some time,0.13050257
test_1699,San Juan Mayor says No one n Puerto Rico has received a  stimulus check The problem is that the support goes to the higher levels of government Canada would love to take Puerto Rico off Americans hands if y all really don t give a shit about them just saying,0.99908674
test_1704,Trump s defenders say he wasn t urging the audience to try crazy cures he was urging his scientists to test them That,0.99881506
test_1705,MercyOfAllah The Prophet peace be upon him said Any person who combines these three qualities will experience the,0.94832265
test_1707,Is it just me or I popped into the lounge to watch the news and immediately saw loads of media people photographers reporters camera operators etcetera stood together no masks or protection All stood outside 10 Downing Street to report on  REALLY,0.9568553
test_1708,J amp J strikes deal with Emergent BioSolutions on vaccine manufacturing,0.9985561
test_1709, patients A Nurse Practitioner speaks out via,0.00036605244
test_1710,Fascinating and troubling piece on super spreader events in 28 countries I m increasingly of the view that if we are,0.00030663898
test_1712,The WHO s CIO Bernardo Mariano stressed that the Organization itself was not mashed but many of its officials were targeted,0.99917465
test_1713,Addressing Mann Ki Baat PM Modi said India is fortunate as every citizen of the country every person is a soldier leading the battle against  via NaMo App,0.99357396
test_1715,Over the weekend Charlotte s case count increased to 1 471,0.99956006
test_1716,me skipping the sexy scenes in books amp fanfiction bc it s Ramadan amp i m trying to stay halal,0.0009314922
test_1717,MercyOfAllah Muslims are blessed with Ramadan a month filled with spiritual opportunities to seek mercy forgiveness,0.00071174087
test_1721,Abeg what are you thinking Is it the same with what I m thinking,0.0016732344
test_1723,keim How and when will rookies get paid w season in jeopardy Rookie symposium will most likely be online only Probably affects sports cards memorabilia market significantly which rookies use as a quick money generator before season,0.99937785
test_1724,Tuit promocionado por Klutch Sports Group,0.004681378
test_1725,Miami Dade has tens of thousands of missed infections UM survey finds,0.99869967
test_1726,To help fight  Puma energy gives free fuel to national ambulance to help transport victims to the various isolation centres in the country,0.012704567
test_1727,Machine Learning Masterclass From Beginner to Advanced pic twitter com dGEkPW7WXR,0.0005207736
test_1728,WELL Mr president one thing EVERYONE kows is you Cant spell amp aren t professional enough to care or use one of your OVER PAID staff to HELP you out so you don t look foolish X after X We re Not laughing mr cofefe its NOT funny,0.0010762875
test_1729,MercyOfAllah Fasting is also seen and proven as being healthy for the human body I remember watching a documentary,0.9985403
test_1730,Senegal becomes first country to place an order for organics Madagascar s President Andry Rajoelina confirmed on h,0.0009518756
test_1731, has set your fleet strategy off course To redirect explore short term options for preventive maintenance and repairs,0.06316624
test_1733,steven When football resumes Commentators will be like Ohh What a strike from Mane 30 yards from the quarantine area,0.99956304
test_1734,i fucking hate python loops i just miss my for loop in java c or javascript,0.001823934
test_1735,74 MercyOfAllah As the azan for Fajar prayer spreads in the air and brings the happiness of 1st holy fast May Allah,0.00051720935
test_1736,We are currently at to distribute food bags for people in the local community If you require some suppor,0.0018472035
test_1737,BASKETBALL massive comeback in the playoffs comes in at number five on our Top 10 moments for the season indicating the amount of highlights this year provided spectators Fox Sports,0.9976069
test_1738,April 27 2012 Los Angeles CA Los Angeles Memorial Sports No Surrender Middleweight boxer Bruce was more than ready fo,0.00039530097
test_1740,STAY AT HOME DAILY ACTIVITY Latest government recommendation for protection against,0.041778825
test_1743,DriverMetrics guide tackles impact on driver stress,0.0032877733
test_1744,Whether you call them Doggo s or Pupper s guide dogs provide an outstanding service to people with disabilities all around the world pic twitter com 20dHhOJEhK,0.0006264267
test_1745,The positive patient in Agra family of Peepal Mandi Agra Kunwarpal Singh sent from Agra to Saifai Medical Col,0.0009768263
test_1747,so people still dont get to work no unemployment no way to pay bills no way to put food on the table what are they to tell there Kids when they go hungry,0.00040226124
test_1748,That sucks We have a next door neighbor that feeds stay cats and skunks Never thought with a 2 acre lot I d be yelling curse words and running inside with close skunk encounters Sometimes you just don t know until you re moved in,0.9900281
test_1750,He went to go get a litter box litter and cat food for the kitten He put them all in a shopping cart and went to find Apollo,0.0016374906
test_1751,MercyOfAllah Ramadan the month of mercy is enabling me to seek new meaning reconnect and savour memories of those w,0.22099705
test_1752,Sergio Ag ero has taken a jab at EA over s Ultimate Team packs Don t expect something from EA SPOS because they won t give you anything,0.00030204188
test_1753,Don t take a nap and that python is still awake,0.99810815
test_1754,Now after many days of lockdown when ramadan is to began Delhi govermant want to ban Azzan No doubt tomm,0.998896
test_1756,najar The citizen Hammouda Suleiman Abu Amra and his family eat a Ramadan breakfast in front of their house which was destroye,0.00041453735
test_1757,17 new cases reported in Bihar today 9 from Munger 5 from Madhubani amp 3 from Lakhisarai The total number of cases rise,0.99939394
test_1759,for any use A statement from the Food and Drug Administration says that the agency has been talking with Gilead regarding making remdesivir available to patients as quickly as possible as appropriate Gilead said it was ramping up production and aims to have more than 140 000,0.99955064
test_1760,ONeoX I believe that two human needs are corss cutting all of us no matter where we are on the needs hierarchy these are 1 mood modifiers caffeine nicotine sugar cocain marijuana etc 2 entertainment gossiping jokes stories playing sports competition etc,0.00034147082
test_1762,Catch me on at 8 40AM for an update on Catharines response to as well as the important work being,0.99868935
test_1763,Ngl I ve never been in a liquor store that sells food,0.00074052176
test_1764,bad as i wanna be was the first sports bio i remember reading good to see dr the athlete get love dude was incredible,0.0031401839
test_1765,We have won that battle as there is no widespread undetected community spread New Zealand claims,0.9990903
test_1766,The European Patients and the Medics attending to them in the wards are visible even on YouTube Our Patients are v,0.9978582
test_1767,s urgent call for an immediate Humanitarian Mission to praised by two top UN officials for Liby,0.0005082829
test_1768,My husband and I have decided it s finally the time to get a dog Obviously it s the time for everyone else in the country So now looking up dogs has consumed every minute of our lives and it s nice but also so defeating to not be accepted to adopt and have nothing available,0.9988242
test_1769,RIP to Nurse Felicity Siyachitema who has died aged just 51 from Felicity becomes the 7th Zimbabwean health prof,0.9990582
test_1771,Our best Saint will have a LIVE about making merit to Wat Prayasuren which to help the people suffer in the ,0.00032788707
test_1772,dives into the many of the drivers of modern systems and the platforms we see emerging in this session pic twitter com QymRzKpeNX,0.00028063767
test_1773,Fashion Nike Air Max Tailwind 4 Original Herren Running Fashion Schuhe Komfortable Luftkissen Outdoor Sports Sneakers April 27 2020 at 02 01PM,0.99734193
test_1774,All the countries announced huge budgets for their peoples for the relief of but other hand in pef stop the 3 mo,0.00048698226
test_1775,Computer Aided Pathological Diagnosis of Nasopharyngeal Carcinoma Based on Deep Learning,0.99800605
test_1776,PLEASE FOR BETTER SAMPLE AND FOLLOW US FOR MORE VITAL POLLS LIKE THIS seems to attack both males and,0.00045561654
test_1777,sidrah Slept in the morning and just woke up happy Ramadan,0.00029616457
test_1779,Expert insights on health disparities that have long existed but are now elevated into mainstream consciousness because of,0.00035869284
test_1781,Business automation with innovations including and will impact most of the work people do It s just a matter of time and degree Is this the future of work,0.99933344
test_1784,Every one who thinks masking is too much trouble or even worse thinks that all this is some dumb hoax which only impacts other,0.99843556
test_1785,35 years ago 4 27 85 rally for 3 2 win over,0.0075103464
test_1786,Boris Johnson returns to work after fighting says lockdown measures to remain,0.93232936
test_1787,Wow watch this At the time of death it was a positive diagnosis,0.0015161748
test_1788,dynasty 1st Ramadan 1441 2020 Muhammad Sanusi II s Family Study Group,0.9992669
test_1790,27 04 2020 03 Ramadan 1441 today Ifthar Breaking fast at 06 pm,0.9981615
test_1792,The blessings of Allah are numerous and cannot be forgotten easily without mentioning the Night of Power that comes in the latte,0.0011351575
test_1794,Allah love those who love his human and be kind with them let s practice this activity in this Ramadan Enojy the Month,0.00037488816
test_1795,AMU refutes allegations made by certain political leaders in a section of media against JNMC for supposedly becoming a hub of infected people Its vry disturbing amp unethical to blame without evidence Folks Our JNMC has also been givn the status of a L2  hospital,0.0009903013
test_1797,Taken a hand at poor Freddie you cruel cruel laughter dog owner you Poor Freddie,0.0004968693
test_1799,Study Weight Loss and Wellness During ,0.00032786457
test_1804,When the media tell you the president said something go directly to the video Do not believe what they tell you,0.9989145
test_1806,Haven t watched yet so not sure if they mentioned this,0.0030086578
test_1808,Just Liked on YouTube Ramadan special jalebi recipe irin s kitchen,0.941324
test_1809,Its Nursing Care homes that will bring this Government down They knew attacked the elderly amp infi,0.9351095
test_1811,Ramadan Mubarak from to you,0.0007409369
test_1812,MercyOfAllah To be considered amongst the most pious Muslims is the most merciful gift that Allah SWT can give His ser,0.99823004
test_1813,This is utterly shocking but backs up what many others have been saying NYC NURSE BLOWS WHISTLE ABOUT COR,0.9992281
test_1814,Is there a country in the world with a higher per capita death rate than the UK If so which country And remember the,0.9984591
test_1815,Water is open Let s go,0.93447787
test_1816,Airbus warns staff on jobs with its survival at stake Reuters The survival of Airbus is in question if we don t act,0.00083685666
test_1818,OpenOwnership AlessandraPhil Hi Alessandra we have an excellent international panel discussing just that More here,0.0004990983
test_1819,s account is temporarily unavailable because it violates the Twitter Media Policy Learn more,0.0007843692
test_1820,ACTAsia Hosts for today s session A Future without are Ms Pei Su and Ms Dawn Peacock from register now L,0.14446114
test_1821,This is my message to anyone who thinks that social distancing rules do not apply to them is still very rea,0.99914885
test_1823,On my birthday and Ramadan too come outside when your ready,0.00064829446
test_1824,Governor Cuomo knows as well as any that the isn t really the great equalizer that generations of inequality cannot be erased simply by giving two people of differing economic backgrounds the same disease,0.0012039571
test_1825,I m always amazed at the competitiveness of American sports They go ALL in and then some,0.0025234625
test_1827,Where s other boards Afterall it s Ramadan,0.9993825
test_1828,Penangites my dad is starting a Ramadan set for a minimum of 4 people If you re interested you can place your order at h,0.0022814525
test_1829,Learn To Row On The Rowing Machine,0.00065826275
test_1830,Sometimes Cass would visit for a short time during her adventures and just falls back to the embrace of the one she,0.017393554
test_1831,najar In the holy month of Ramadan which Muslims celebrate with their families every year its worth to mention that Palestini,0.00071313954
test_1832,Interesting AT T Ponders Dumping DirecTV After Investor Backlash But It s Not Likely To Help Techdirt Read More Here,0.005303469
test_1833,This needs to happen soon I m losing my god damned mind,0.0014931415
test_1836,If your business was ready for scale up before the it could still be ready scale up soon Find out how to adapt your plans and build resilience on the Scale Up Business Development scheme here,0.00026937205
test_1837,Spurred Changes to Ohio s Primary Raise Concerns About November,0.9994573
test_1838,The second Ramadan without and I AM NOT OKAY WITH IT,0.9708863
test_1840,My Mom is battling Cancer please help us with utility bills and food Abadi3 pic twitter com ob7CIRIa1s,0.99941635
test_1841,melaye Just In Again Sen Melaye Distributes Food Stuffs Food distribution in Ayetoro Gbede ongoing by SDM Each catoon contains,0.9989085
test_1843,It started last month,0.9987519
test_1844,I didn t know Monte Python was on Tic Tok,0.9995167
test_1846,Indian hospitals refuse to admit Muslims as causes Islamophobia surge,0.9979797
test_1847,CDC adds six more symptoms for,0.00067744433
test_1848,The nice thing about is that no one has asked me when I m going to have kids for like months now,0.0003906316
test_1850,Story of my life Game food Heat,0.0011334313
test_1851,in PM Narendra Modi in his 63rd episode of Mann Ki Baat addressed the current crisis affecting the world,0.99128306
test_1852,mark So I ve spent the last few days in hospital If you think won t affect you you are wrong I thought that and,0.9991935
test_1853,Looks like we have a multi state scandal where nursing homes were forced to take patients leading to outb,0.6695186
test_1854,NBA REBOUND The league which took early action to suspend its season is reportedly looking into reopening some team pr,0.99928963
test_1856,Smelly cat Smelllly cat pic twitter com ksGtLw00AG,0.99233973
test_1858,4th update of the day 5 more  ve cases in bihar taking the total to 326 detail,0.9756104
test_1860,1 You have some sort of crystal ball because thus far the Fed has stated that they ll only buy short municipal TANs TRANs and BANs not city and state GO bonds 2 Is that a fluffy cat sleeping in your bookshelf,0.99955696
test_1864,Perfect Ramadan gift for your home,0.001701223
test_1866,Deciding what to cook gets 10x harder in ramadan,0.00049311307
test_1867,Due to  pollution has decreased and environment has become flawless,0.0019963614
test_1868,During Ramadan please remember it is still important to and practice social distancing,0.0009962247
test_1870,Please can you take a minute to get behind this worthy cause because without kids in will have one less place to engage in,0.9986928
test_1872,deaths worldwide 200k plus UK deaths 20k plus Not including outside hospital passing on So just using those who sadly died in hospital In a collection of islands and not landlocked Why have we more than a tenth of the deaths worldwide,0.99550545
test_1873,so far 409 sample came negative for test Result awaited 86 No positive case in d,0.0012692786
test_1874,Ahmadiyya community announce virtual Iftar during quarantined Ramadan,0.00029550825
test_1876,May this celebration push tranquility to go beyond the planet allow light illuminate the world and also expand wish t,0.00046613906
test_1877,Remember surgical masks and N 95 respirators are reserved for our healthcare workers who are on the frontline of our ba,0.99926
test_1878,If you are every bit as lying manipulative and conniving as you were before Ramadan sweetheart you do know who s the real devil in here,0.000953563
test_1879,It s Ramadan and certain Muslims are busying themselves with what is going on with oloni and co instead of worship May Allah forgjve us all,0.00084363285
test_1880,I will be submitting a recording of my why is Python slow for the next round next week I m still waiting on Amazon for delivery of a smoke machine and laser display,0.0014992052
test_1882,54 000 dead from It took Eisenhower Kennedy LBJ Nixon and Ford about 25 years to get 58 000 Americans killed in Vietn,0.99915624
test_1886,Why do people in sports anime talk about graduated seniors like they re dead Senpai are you watching Senpai is furthering th,0.99937624
test_1887,shukla Not a lot out there not much to do just hoping all s fine with you take care of yourself n family too an,0.00055691664
test_1888,Reading and Writing Files Step by Step Python Programming Tutorial in Hindi Urdu With Examples,0.00066356926
test_1892,What else am I supposed to do I have no savings my fridge is empty and my rent is due I have to start working again,0.0010835918
test_1896,Tech Em Are you a parent or guardian with students engaged in remote learning due to Do you have questions or want to kno,0.0004371081
test_1897,Odisha Live Press Briefing 27th April,0.0027783199
test_1898,Bruh this dog at this house let out a slight growl at me the other day I hit him with a NIGGA Who tf you growling at He went and laid down in a corner Gotta train dogs This shit ain t happening,0.997251
test_1899,Do you know any children struggling with the uncertainty and impact of Are you a young person looking for su,0.99903274
test_1900,Alms360 Alms360 Trust has initiated its Ramadan Rashan Campaign Under Drive 01 packages of Rashan were placed outside the houses of,0.3495502
test_1902,Please help me everyone for this Ramadan 0057711415 sterling bank JAGss,0.99939513
test_1904,The entertaining team Alwaan enters the streets of Khan Younis to wake up the people for suhur during the first days of th,0.9973616
test_1905,Has Deep Learning caused severe disruption to all existing technology,0.999156
test_1906,So NSW Health has released their report on school transmission today although the only place it can be foun,0.9470319
test_1907,Investors are pinning their hopes for the reopening of the U S economy on the potential for wider availability of testing for,0.99841475
test_1909,Your go to resource of more than 100 freely accessible NLP notebooks,0.05691947
test_1911,My urgent complaint to Shri Priyank Kanoongo Chairperson of the for of,0.9993525
